"","DistanceToPrey","CaptureSpeed","RegistarIdx","Validated","CaptureDuration"
"1",0.0443037974683544,31.7724357234399,8,1,0.368292682926829
"2",0.462545225078316,9.58119721258525,13,1,0.268292682926829
"3",0.140100908994802,13.6830755429725,15,1,2.20731707317073
"4",0.269489479190427,11.9153013641265,18,1,0.217073170731707
"5",0.538978958380855,27.3326544578323,22,1,0.321951219512195
"6",0.495331514003118,40.7856935864419,24,1,0.341463414634146
"7",0.408460830386394,38.9543438366305,25,1,1.69756097560976
"8",0.346023719818649,24.8280341857523,29,1,0.58780487804878
"9",0.225905927817402,9.28501094829498,42,1,0.531707317073171
"10",0.283682719379936,40.9898642281224,43,1,0.75609756097561
"11",0.198132605601247,31.7327602572227,44,1,0.690243902439024
"12",0.265822784810127,9.36692246820541,45,1,0.375609756097561
"13",0.283682719379936,19.6148794382369,46,1,0.385365853658537
"14",0.198132605601247,9.48205829075779,48,1,1.75853658536585
"15",0.265822784810127,21.2313134932115,52,1,0.509756097560976
"16",0.159739613469924,45.1401304983128,57,1,0.31219512195122
"17",0.198132605601247,11.3911464339835,58,1,0.209756097560976
"18",0.0626550312443776,19.3913912130421,59,1,0.712195121951219
"19",0.258333311796944,8.33455114845509,60,1,1.32439024390244
"20",0.35718863441829,23.4325107361574,77,1,0.787804878048781
"21",0.310126582278481,20.4706672749795,78,1,0.475609756097561
"22",0.0886075949367089,6.96801957017256,97,1,0.424390243902439
"23",0.159739613469924,16.5304522653902,98,1,1.0780487804878
"24",0.0990663028006236,8.59230795900974,108,1,1.30487804878049
"25",0.198132605601247,7.36199760232893,113,1,0.919512195121951
"26",0.238583250948997,21.6244438575301,114,1,0.660975609756098
"27",0.140100908994802,16.1449465388282,120,1,0.551219512195122
"28",0.221518987341772,32.0434970218977,121,1,0.341463414634146
"29",0.280201817989603,53.7106661169655,122,1,0.582926829268293
"30",0.159739613469924,11.7312977039801,123,1,0.451219512195122
"31",0.375930187466266,23.384720555382,124,1,0.658536585365854
"32",0.269489479190427,19.9664848341947,125,1,0.648780487804878
"33",0.365338473155995,21.8375455722418,126,1,0.775609756097561
"34",0.198132605601247,19.6217906351097,129,1,0.663414634146341
"35",0.283682719379936,30.276844192396,130,1,0.180487804878049
"36",0.297198908401871,28.5833382791966,131,1,0.346341463414634
"37",0.140100908994802,14.7959669105558,132,1,0.885365853658537
"38",0.319479226939847,40.0470848690275,135,1,0.848780487804878
"39",0.159739613469924,22.1055162297916,136,1,0.268292682926829
"40",0.408460830386394,32.9851312995088,137,1,0.319512195121951
"41",0.187965093733133,12.7581741235848,138,1,0.234146341463415
"42",0.182669236577998,21.5139984885702,139,1,0.629268292682927
"43",0.250620124977511,10.5509778623204,140,1,0.302439024390244
"44",0.408460830386394,18.3182607858281,141,1,3.94146341463415
"45",0.238583250948997,33.3541020698832,142,1,0.463414634146341
"46",0.280201817989603,23.6238807527787,143,1,0.463414634146341
"47",0.198132605601247,22.8457118540601,144,1,0.536585365853659
"48",0.35718863441829,13.7614303083218,145,1,0.397560975609756
"49",0.182669236577998,12.5370600251219,146,1,0.28780487804878
"50",0.140100908994802,18.680288623213,147,1,0.526829268292683
"51",0.365338473155995,19.458199535588,150,1,0.248780487804878
"52",0.408460830386394,38.0482557566562,151,1,0.480487804878049
"53",0.443037974683544,19.6736793627786,152,1,0.453658536585366
"54",0.225905927817402,7.74626284549461,161,1,0.731707317073171
"55",0.35718863441829,11.0510103759483,162,1,0.353658536585366
"56",0.313275156221888,14.9010862974932,163,1,0.319512195121951
"57",0.381115676387964,10.0372466652565,164,1,0.404878048780488
"58",0.125310062488755,4.67382117137665,168,1,0.180487804878049
"59",0.280201817989603,105.168174230999,169,1,0.239024390243902
"60",0.322536514082048,9.46275002981504,183,1,0.412195121951219
"61",0.177215189873418,29.6503445390739,184,1,0.358536585365854
"62",0.187965093733133,5.98294760581391,189,1,0.2
"63",0.37853181150141,36.5774829848432,190,1,0.451219512195122
"64",0.140100908994802,12.5946066694041,191,1,0.497560975609756
"65",0.132911392405063,26.4614495321725,192,1,0.61219512195122
"66",0.198132605601247,10.7409710428448,193,1,0.521951219512195
"67",0.177215189873418,11.3636160160646,194,1,0.353658536585366
"68",0.0886075949367089,22.8466444213085,197,1,0.490243902439024
"69",0.140100908994802,16.5482523273046,198,1,0.34390243902439
"70",0.283682719379936,9.96005381061779,199,1,0.504878048780488
"71",0.258333311796944,10.3850523828682,200,1,0.629268292682927
"72",0.125310062488755,10.440744668277,202,1,0.863414634146341
